marca,precoComDesconto,precoSemDesconto,Condicao,VENDIDO,tamanho_mapeado,Cores_Agrupadas
10361,5000.0,12000.0,4,0,3,14
2333,39.9,99.9,0,1,3,16
10361,6000.0,21000.0,4,1,3,9
5164,10.75,42.99,0,1,4,0
226,9000.0,37000.0,4,0,3,1
1014,3000.0,15467.566824463362,4,1,4,19
8354,29.9,79.99,0,1,3,12
4359,29.97,59.9,1,0,0,14
5571,69.0,289.0,1,1,2,6
947,12000.0,42000.0,4,0,3,18
2055,11000.0,34000.0,4,0,0,16
6645,23.0,54.0,0,1,2,21
4767,8000.0,24000.0,4,0,3,18
8002,35.55,79.0,0,0,2,1
3529,9600.0,28000.0,4,0,3,18
6067,18.8,129.9,0,0,0,14
271,18000.0,69000.0,4,0,2,21
3474,7000.0,28000.0,4,1,3,14
1357,18000.0,80000.0,4,1,3,15
532,6000.0,21000.0,4,1,3,4
2356,11.0,79.99,0,1,3,14
6732,16000.0,69000.0,4,1,3,10
2569,22.48,69.9,0,0,2,1
5227,15000.0,69000.0,4,1,3,3
8433,29.99,69.9,0,1,3,14
10361,6000.0,12000.0,4,1,3,21
5464,14.92,59.99,0,0,2,18
112,35.7,119.0,0,1,4,18
6619,16000.0,64000.0,4,1,0,21
1355,10800.0,37800.0,4,0,3,10
5395,9350.0,45000.0,4,1,3,3
7072,5000.0,29000.0,4,1,3,19
2407,21600.0,59000.0,4,0,3,1
6619,14000.0,32000.0,4,0,3,21
10361,4000.0,9000.0,4,1,3,18
645,19.98,79.9,0,0,3,18
3147,15.48,61.9,0,0,4,19
4364,5000.0,9000.0,4,1,2,22
10361,8000.0,20000.0,4,1,3,1
1675,62.48,249.9,0,0,3,1
6619,18000.0,48000.0,4,1,3,3
3474,22.98,159.9,0,1,2,10
8597,5.43,59.99,0,0,3,14
4767,12000.0,42000.0,2,1,0,5
8597,10.0,49.99,0,1,4,14
5363,17.97,59.9,0,1,2,1
2132,12.6,35.99,0,0,2,3
158,15.0,99.9,0,1,0,14
5802,29.9,89.99,0,1,3,21
3415,15.9,49.9,0,0,3,21
7966,1.5,4.3,4,0,3,1
7194,21.65,74.0,0,1,3,21
8597,24.9,69.99,0,1,4,18
4462,15.0,60.0,0,1,4,0
9439,123.0,409.9,0,1,4,12
5030,37.0,119.0,0,0,3,10
1786,3000.0,5500.0,4,1,0,19
8597,35.7,119.0,0,0,2,14
6281,30.13,119.9,0,1,2,12
8002,19.6,49.0,0,0,3,18
6556,6.46,89.9,0,0,2,5
8716,21.99,54.0,0,1,4,21
6136,37.25,129.0,0,1,3,1
10361,9800.0,15467.566824463362,4,1,3,18
523,14500.0,59000.0,4,0,3,22
8994,1.068,3.22,4,1,3,18
6168,8000.0,22000.0,4,1,2,3
1564,11.23,59.9,0,0,2,19
4137,44.0,119.0,0,1,3,18
1297,10000.0,34000.0,2,1,2,12
5275,5.17,537.9,0,1,3,20
10308,11.97,39.9,0,1,4,22
2597,29.9,99.9,0,1,3,21
883,17.7,59.0,0,0,4,19
3643,20.9,70.0,0,1,2,1
4824,35000.0,1.3,4,0,3,15
5395,220.5,735.0,0,0,3,18
9692,54.9,299.9,0,1,3,21
1014,7200.0,15000.0,4,1,2,5
6619,15000.0,49000.0,4,1,3,15
8597,23.49,89.9,0,1,2,18
2604,19.9,69.99,0,1,2,18
8094,12.5,49.99,0,0,3,22
9320,14000.0,59000.0,2,0,3,16
4846,6.24,199.99,0,1,3,10
3215,37.7,109.0,0,1,3,1
976,6.71,139.98,0,1,3,18
3171,16.9,69.9,0,1,0,14
2205,41.7,139.0,0,1,3,5
646,6000.0,22000.0,2,1,3,18
1786,3000.0,9000.0,4,1,0,5
2187,7000.0,24000.0,4,1,3,9
3474,3500.0,21000.0,4,1,2,3
4793,12000.0,39000.0,4,0,3,3
58,14000.0,51000.0,4,1,3,9
9183,11000.0,34000.0,2,1,3,15
10361,42.46,169.84,0,1,1,3
4559,74.25,329.99,0,0,3,14
9891,19.95,66.49,0,0,3,3
3095,14.97,129.9,0,0,3,1
5670,18000.0,42000.0,4,1,4,2
10305,19.0,79.0,0,1,3,18
9406,19.98,59.9,0,0,0,0
5917,31.06,139.0,0,1,3,18
4167,39.9,159.99,0,0,2,22
9774,85000.0,1.7,4,1,3,18
6619,25200.0,83800.0,2,0,3,16
9439,7000.0,25000.0,4,0,4,10
2205,43.25,109.0,0,0,2,12
747,11000.0,49000.0,4,1,4,16
5275,12000.0,63000.0,4,1,3,3
10500,129.0,680.0,1,1,5,6
1355,9000.0,29000.0,4,0,4,10
10041,43.0,139.0,0,1,3,14
9943,10.29,49.0,0,0,3,12
7987,100.0,400.0,0,0,2,5
1953,17.25,69.0,0,0,4,0
1357,12800.0,49000.0,4,0,3,12
1434,29.99,109.9,0,0,3,3
1517,34000.0,93000.0,4,0,3,18
523,7000.0,21000.0,4,0,3,18
5395,10000.0,32000.0,4,0,3,9
2348,13.13,205.89,0,1,2,1
523,14000.0,45000.0,4,0,3,2
5553,37000.0,1.2,2,0,3,0
6865,5000.0,26000.0,4,0,2,18
6616,34.99,69.9,0,1,2,14
7562,3000.0,9000.0,4,1,4,3
10361,6000.0,15000.0,4,1,2,18
5553,10000.0,35000.0,2,0,3,18
3721,3000.0,10500.0,4,1,2,2
1564,16.99,79.95,0,0,3,12
6415,48.42,189.9,0,0,2,20
1692,73.9,245.9,0,1,0,14
8313,23.9,79.9,0,1,3,14
3721,4000.0,12000.0,4,1,2,21
10397,15000.0,37000.0,4,1,3,18
1638,34.0,199.0,0,1,4,3
76,15000.0,42000.0,4,0,3,1
8601,19.2,48.0,0,0,3,14
23,9000.0,32000.0,4,0,3,5
9491,73.7,229.0,0,1,2,1
747,18000.0,61000.0,4,0,3,9
8790,10200.0,36000.0,4,1,3,3
5395,16800.0,53000.0,4,0,3,6
8597,16.8,59.0,0,1,4,1
2407,40000.0,1.23,2,0,3,19
9180,38.97,129.9,0,0,3,14
5366,12.0,159.99,0,0,2,22
6980,14.21,49.9,0,0,4,14
9183,23000.0,69000.0,4,0,3,12
6067,5000.0,13900.0,4,1,3,0
1675,10000.0,35000.0,4,1,2,1
7971,35000.0,99000.0,4,0,3,4
1411,31.87,149.99,0,0,3,12
9265,30.0,119.99,0,0,2,19
8601,25.0,100.0,0,1,0,14
4919,10.77,35.9,0,0,3,18
209,39.91,500.0,0,1,2,14
2973,7000.0,23000.0,4,0,3,18
5395,7500.0,26250.0,4,0,0,0
9645,12.48,49.9,0,0,4,0
5571,35.0,230.0,1,1,3,19
8597,117.48,449.9,0,0,0,10
5461,22.97,79.9,0,0,1,14
6211,2000.0,12000.0,2,1,4,5
4840,12000.0,36000.0,4,0,3,21
10451,9000.0,39000.0,4,0,3,9
5553,19000.0,74000.0,2,1,3,2
3313,7650.0,27900.0,4,0,3,16
1844,57.25,229.0,0,0,3,18
523,14000.0,49000.0,4,1,4,18
6445,25.5,79.99,0,1,3,14
9796,30.0,68.58,0,0,4,14
2924,102.5,449.99,0,0,2,22
8555,24.0,79.99,0,1,4,14
10363,29.9,99.99,0,0,3,1
3215,19.99,79.0,0,1,3,5
4869,22.42,89.0,0,0,3,14
4384,29.9,79.99,0,1,0,14
8597,14.9,49.99,0,1,4,21
6619,17700.0,58900.0,2,0,2,3
1842,7400.0,22200.0,4,1,3,22
1027,13000.0,26000.0,2,1,4,22
277,22.48,89.9,0,0,3,14
1014,1500.0,4500.0,4,1,4,19
6091,15.0,50.0,0,1,2,20
2187,9000.0,42000.0,4,1,2,22
7858,26.75,75.0,0,0,3,14
4172,38500.0,1.1,4,0,2,12
523,12000.0,39000.0,4,1,3,18
5192,5500.0,21000.0,2,1,2,2
947,8000.0,22000.0,4,0,3,22
9491,10000.0,32000.0,4,1,3,15
198,60.0,240.0,0,0,1,14
8151,22.5,89.99,0,1,0,14
10361,6000.0,19000.0,4,1,2,18
5649,14.92,49.9,0,0,0,1
2359,22.65,75.49,0,1,2,18
3776,14000.0,53000.0,4,0,3,21
10371,59.75,239.0,0,1,2,18
8380,17.48,69.9,0,0,3,18
6062,56.9,259.9,0,1,0,14
1564,13.85,79.9,0,0,3,1
1355,19000.0,69000.0,4,0,0,3
8379,15000.0,45000.0,3,0,3,10
9625,74.25,399.9,0,0,3,0
4767,17000.0,51000.0,2,1,3,18
3474,4000.0,6000.0,4,1,3,18
6309,17.48,69.9,0,0,0,18
4617,9000.0,25000.0,4,0,2,10
7614,11.18,99.0,0,1,3,18
3721,29.98,119.9,0,1,3,18
9104,27.86,159.99,1,1,0,14
1363,14.98,59.9,0,1,3,5
5243,4000.0,12000.0,4,1,3,7
1357,18000.0,69000.0,4,0,3,22
6162,8000.0,25900.0,4,1,4,17
8597,11.9,39.9,0,1,3,14
1713,23.7,79.0,0,0,3,1
8597,12.5,49.99,0,1,2,3
5540,29.9,149.99,0,1,2,12
8699,9000.0,41000.0,4,1,2,21
1755,16000.0,48000.0,2,0,3,3
7457,25500.0,1.1,4,0,3,16
747,11000.0,56000.0,4,0,3,5
6895,8000.0,29000.0,4,1,3,19
1638,11000.0,33000.0,4,0,2,19
3252,36.9,114.0,0,0,0,14
10361,11500.0,27000.0,4,1,3,18
6619,15600.0,54000.0,4,1,3,18
1564,35.0,89.9,0,0,3,21
4928,14.98,59.9,0,0,2,19
8597,39.9,119.99,0,1,3,1
9183,27000.0,79000.0,2,0,3,18
5440,4000.0,12000.0,4,1,3,13
5143,9.22,79.9,0,1,0,18
2427,10.64,55.9,0,0,0,18
7100,23.98,889.99,0,1,3,3
6225,25.0,40.0,0,1,3,3
2976,22.29,139.9,0,0,1,22
523,5460.0,15467.566824463362,4,1,2,3
8597,37.0,75.9,0,0,3,14
6714,25.97,69.9,0,1,3,1
885,29.0,79.99,0,1,4,5
5395,8000.0,31000.0,4,0,2,22
579,97.88,391.5,0,1,3,21
7564,26.9,98.9,0,1,4,1
8597,19.75,79.0,0,0,2,14
5807,12000.0,40000.0,4,1,3,2
9184,12000.0,15467.566824463362,4,1,3,1
6049,11.5,49.9,0,0,3,14
3916,27.78,189.0,0,1,3,14
661,97.25,389.0,0,0,3,14
5035,17.85,69.99,0,1,3,3
9406,13.98,69.9,0,1,2,3
554,18.0,49.0,0,1,3,14
2187,18000.0,50000.0,4,1,3,18
8094,22.48,69.9,0,1,2,18
10361,5000.0,12000.0,4,0,3,21
532,8000.0,29000.0,4,1,3,18
7865,2.5,29.99,1,1,4,19
747,15000.0,15467.566824463362,4,0,3,21
4318,18.75,75.0,0,0,3,1
158,10000.0,38900.0,4,1,3,3
3313,9350.0,32900.0,2,1,2,16
6619,12800.0,42600.0,2,0,4,1
4135,146.7,489.0,0,0,3,19
2068,40.0,160.0,0,0,2,18
1027,27000.0,69000.0,4,0,2,12
7073,12.73,59.9,0,0,2,14
8164,8.5,39.99,0,1,4,20
1461,24.23,96.9,0,1,2,14
2050,22.25,89.0,0,1,4,18
6659,10800.0,37800.0,4,1,3,2
10361,18.0,89.99,0,1,2,1
3721,3000.0,9000.0,4,1,2,9
9692,34.98,139.9,0,1,2,12
4767,13500.0,40500.0,2,0,3,19
7470,169.0,1890.0,0,1,2,19
10361,7000.0,15000.0,4,1,2,2
3294,20.0,79.99,0,1,3,18
5035,72.5,289.99,0,0,2,5
569,38.9,129.9,0,0,0,12
5454,10000.0,32000.0,2,0,0,2
4180,9800.0,15467.566824463362,4,1,3,7
3178,100.0,400.0,0,0,2,1
7562,45.0,149.99,0,0,4,5
4767,50.0,220.0,0,0,3,22
9371,17500.0,72000.0,4,1,0,18
89,8000.0,30000.0,4,0,4,6
1675,8400.0,22000.0,4,0,4,19
1355,10800.0,37800.0,4,0,4,14
8601,24.9,69.99,0,1,4,14
4318,17.48,69.9,0,1,1,3
5221,8000.0,28000.0,4,1,3,9
3721,3600.0,10000.0,4,1,3,18
6619,25000.0,1.19,4,0,3,12
1355,28.9,95.9,0,1,2,18
10397,22.48,89.9,0,0,2,3
4199,2500.0,10000.0,4,1,3,18
6619,7000.0,42000.0,4,1,3,5
158,24.98,99.9,0,1,2,1
6619,14000.0,43000.0,4,1,3,5
6907,15000.0,45900.0,2,1,3,1
9858,12000.0,37000.0,4,0,3,21
8931,9600.0,38000.0,4,0,3,9
4135,7000.0,21000.0,4,0,3,10
2689,24.9,79.99,0,1,2,14
10361,6000.0,18000.0,4,1,0,3
1357,10000.0,32000.0,4,0,4,18
8597,17.98,89.9,0,1,3,14
3313,9600.0,24000.0,4,0,3,22
4195,5000.0,16800.0,4,1,4,3
2597,12000.0,33000.0,4,1,3,18
6714,17.97,59.9,0,0,3,14
6755,26.97,89.9,0,0,3,14
10361,6000.0,14000.0,4,1,2,3
89,3000.0,9000.0,4,1,1,1
10500,30.0,78.0,0,1,5,6
143,30.0,90.0,0,1,2,6
1014,8000.0,15467.566824463362,4,1,4,19
523,9000.0,32000.0,4,1,4,18
6886,6.9,59.99,0,0,2,20
9634,24.0,79.99,0,1,3,18
8597,26.0,69.99,0,1,2,14
1757,42000.0,1.2,2,1,0,22
7284,12.5,49.99,0,0,2,21
7100,11000.0,32000.0,4,0,3,18
4536,12000.0,39000.0,4,0,3,3
3101,10.0,34.0,0,0,0,12
6366,59.6,147.0,0,1,3,18
747,5.63,41.0,1,1,3,18
23,6000.0,18000.0,4,1,3,1
5035,25.5,85.0,0,0,2,18
7760,25.97,69.9,1,0,2,21
8597,15.0,49.99,0,1,4,14
3892,4800.0,16800.0,4,1,4,12
523,9000.0,32000.0,4,0,3,1
6124,49900.0,90000.0,4,0,4,1
5624,22.25,89.0,0,0,3,0
6162,12000.0,31000.0,4,0,4,7
661,103.03,412.1,0,0,3,12
1955,8000.0,21000.0,4,0,3,18
5849,22.48,99.9,1,1,2,3
7645,27.48,109.9,0,0,3,21
878,1.84,59.4,0,1,4,19
523,18000.0,83000.0,2,1,3,19
1234,49.62,180.0,0,0,2,1
2280,16.69,159.0,0,1,2,5
5321,9000.0,29000.0,4,1,4,2
10361,5000.0,19000.0,4,1,0,16
3215,22.25,89.0,0,0,2,14
6893,22.97,59.9,0,1,2,14
5448,88000.0,1.9,4,1,4,18
4199,34.9,69.9,0,1,2,5
6008,8.74,89.9,0,1,2,12
5882,39.9,129.99,0,1,2,1
4351,15000.0,50000.0,4,1,2,18
10361,4000.0,10000.0,4,1,2,2
646,6000.0,24000.0,4,1,3,1
5553,18000.0,59000.0,2,1,3,3
2754,6000.0,15467.566824463362,4,1,4,18
10361,9900.0,32000.0,4,1,0,5
1357,18000.0,15467.566824463362,4,1,4,22
6448,60000.0,2.11,4,1,4,1
4174,14400.0,50400.0,4,1,4,21
178,45600.0,1.2,2,1,3,1
3474,74.46,219.0,0,1,2,14
10279,18.9,62.99,0,1,3,14
10361,10000.0,15467.566824463362,4,1,4,12
2345,9000.0,32000.0,4,1,2,15
2393,20.33,99.9,0,0,3,18
8931,12.62,300.0,0,1,0,3
6067,6000.0,19000.0,4,1,3,18
662,12000.0,39000.0,4,1,3,18
560,10000.0,35000.0,4,0,3,19
523,10000.0,29000.0,4,1,3,2
6659,8000.0,29000.0,4,1,2,18
8112,19.9,79.99,0,1,3,14
3147,21.0,69.99,0,1,4,1
5637,78.49,373.75,0,0,3,1
4658,8400.0,17000.0,4,1,4,3
2345,38.25,98.0,0,0,2,1
3739,20.05,59.9,0,0,3,18
5395,8000.0,29000.0,4,1,2,3
1413,31.93,169.0,0,0,3,1
10361,6000.0,18900.0,4,1,0,1
3474,7800.0,21000.0,4,0,3,18
9894,15000.0,59000.0,4,1,0,1
8107,10.0,39.99,0,1,0,14
1638,20400.0,98000.0,4,1,3,5
614,27.0,89.99,1,1,2,3
8597,19.9,69.99,0,1,3,18
8699,154.98,599.9,1,1,2,1
2831,24.99,59.9,0,1,3,18
5400,98.9,330.0,0,1,4,3
6619,21300.0,71000.0,2,0,0,10
4199,4000.0,15000.0,4,1,3,18
2597,12000.0,41000.0,4,0,3,1
1007,18000.0,49000.0,4,0,3,1
7479,12000.0,36000.0,4,0,2,1
1453,48.7,79.9,1,0,2,14
8088,17500.0,1.05,4,1,3,14
523,9600.0,31000.0,4,0,0,18
9491,58.0,149.0,1,1,2,14
8597,17.7,59.99,0,1,2,14
523,17000.0,51000.0,2,1,0,10
2597,7000.0,15000.0,4,1,2,21
947,46.86,249.9,0,0,3,18
3734,26.65,139.9,0,0,2,21
4172,1.44,3.1,4,0,4,2
7813,18.7,89.99,0,1,3,1
3178,60.0,219.99,0,1,3,1
661,69.9,239.99,0,1,4,22
8690,7.63,68.9,0,1,4,18
1748,5000.0,15467.566824463362,4,1,4,18
458,8400.0,15467.566824463362,4,1,3,3
4793,10000.0,37000.0,4,1,3,18
6659,12000.0,32000.0,4,1,3,16
2609,14500.0,87000.0,4,0,2,18
8837,2.32,29.99,0,0,0,1
9439,60.15,129.9,0,0,2,1
8475,70.0,179.0,1,1,2,6
10361,49.7,149.0,0,1,4,18
1752,9900.0,32000.0,4,1,4,18
453,22.48,89.9,0,0,2,14
5374,14.7,49.0,0,1,2,12
10361,29.9,99.99,0,1,3,14
3041,44.98,179.9,0,0,3,1
4983,19000.0,89000.0,4,1,3,18
5950,22.5,69.99,0,0,2,21
8751,25.0,99.99,0,0,2,5
4236,19.49,129.9,0,1,1,1
6619,24000.0,62000.0,4,0,4,22
3313,6000.0,19000.0,4,0,3,18
9123,24.9,89.99,0,1,3,14
3022,16.68,139.0,0,0,3,18
8099,18.9,39.9,0,1,2,0
2969,9000.0,27000.0,4,0,3,14
1472,104.9,379.98,0,0,2,1
8699,6.35,149.9,0,1,0,14
8699,61.48,245.9,0,0,3,5
5395,9000.0,32000.0,4,1,0,18
4793,10000.0,32000.0,4,0,3,2
9826,8.51,89.9,0,1,2,3
1357,19000.0,52000.0,4,0,0,18
6619,11500.0,34000.0,4,0,3,5
9911,12000.0,39000.0,4,0,3,10
5511,25000.0,79900.0,2,1,3,1
5321,8000.0,27000.0,4,1,3,20
2597,11300.0,39000.0,4,0,3,18
5035,14.68,89.0,0,1,3,18
9573,5000.0,12000.0,4,1,3,18
10361,6000.0,15467.566824463362,4,1,2,18
661,12000.0,15467.566824463362,4,1,4,12
10361,8000.0,15467.566824463362,4,1,0,18
10361,25.0,80.0,0,1,2,22
1692,8000.0,29000.0,4,0,3,18
5366,7700.0,15467.566824463362,4,0,2,6
10361,4500.0,13500.0,4,1,3,6
9492,55.0,150.0,1,1,2,6
5571,28.9,149.0,0,1,3,14
5395,10000.0,35000.0,4,1,0,18
1426,16.48,65.9,0,1,4,1
9283,94.9,289.99,0,1,3,12
9395,25.0,75.9,0,0,2,14
4614,22.48,89.9,0,1,0,19
2836,17.48,69.9,0,0,2,18
6067,9000.0,18000.0,4,0,3,18
3005,19.9,79.99,0,1,2,1
3609,12000.0,49000.0,2,1,2,1
8537,14400.0,40000.0,3,0,3,12
7331,35.61,189.9,0,0,2,22
9469,243.6,1218.0,0,0,3,14
8790,18000.0,63000.0,4,1,3,18
6162,14000.0,49000.0,4,1,4,5
6619,37050.0,1.235,2,0,3,18
4199,3000.0,10000.0,4,1,3,5
8091,17500.0,75000.0,4,0,2,4
7710,129.9,499.99,0,1,1,18
5275,14000.0,53000.0,4,0,3,16
6080,19.0,56.0,0,0,4,14
2407,21000.0,79000.0,4,0,3,1
3734,130.0,519.99,0,1,3,14
2187,10800.0,36000.0,4,1,4,18
10382,19.9,69.9,0,0,3,21
6171,19000.0,59500.0,2,0,3,3
7154,12000.0,42000.0,4,1,3,9
5917,100.0,1000.0,0,0,3,6
8597,14.97,49.9,0,1,2,14
5395,97.94,729.0,0,0,3,18
2824,21.98,67.9,0,1,0,20
8806,19.98,79.9,0,1,0,12
8597,14.72,58.89,0,0,4,22
4364,4000.0,13000.0,4,1,4,19
3215,17.25,69.0,0,0,3,18
4124,8.98,49.9,0,0,4,22
5987,24.98,99.9,0,0,2,18
9439,6800.0,32000.0,4,1,3,9
8597,7.5,59.99,0,0,3,1
1564,16.24,89.9,0,0,2,18
10361,6000.0,21000.0,4,1,4,1
2245,24.0,79.99,0,1,2,1
3734,9000.0,31500.0,4,1,2,18
8460,7000.0,29000.0,4,1,3,16
2319,12000.0,38000.0,4,1,3,18
1357,14000.0,48000.0,4,1,3,1
1564,55.0,199.99,0,1,3,14
6528,10.5,89.9,0,0,3,3
10361,11.3,49.9,1,1,3,3
4318,44.98,159.9,0,0,3,1
158,10000.0,39000.0,4,1,3,2
10361,8000.0,23000.0,4,1,2,21
10254,30.8,129.0,0,1,4,21
5917,6000.0,21000.0,4,0,4,1
3229,28000.0,82000.0,4,0,3,2
7072,8400.0,25200.0,4,1,0,19
8601,20.0,59.99,0,1,3,14
5313,5000.0,17000.0,4,1,3,5
10361,6000.0,24000.0,4,0,3,18
7307,16.9,89.0,0,1,2,5
9919,39000.0,1.2,4,1,4,18
7072,34.97,99.9,0,1,4,1
9406,14.9,29.99,0,1,1,18
8578,30.5,169.99,0,0,3,0
7670,29.43,149.99,0,0,2,14
7020,13000.0,32900.0,4,1,3,22
6614,59000.0,1.9,4,1,4,19
10479,14000.0,38000.0,2,1,3,14
6168,6000.0,23000.0,4,1,0,18
6619,11000.0,55000.0,4,0,3,18
89,5000.0,19000.0,4,1,3,12
4767,12000.0,45000.0,4,0,3,3
10361,6000.0,19000.0,4,1,0,18
158,6000.0,15000.0,2,1,3,18
8641,12000.0,36000.0,4,1,4,3
3327,34.9,74.9,0,0,0,0
10383,19.9,49.9,0,1,3,14
1678,23.9,89.9,0,1,3,1
4318,12.48,49.9,0,0,3,1
3721,3000.0,10000.0,4,1,3,3
5807,74.75,299.0,0,0,3,18
560,12000.0,34000.0,4,0,1,18
1031,29.98,99.9,0,0,4,1
1574,19.9,79.99,0,1,3,14
9323,17.97,59.9,0,0,2,5
4539,12000.0,64000.0,4,1,3,3
3282,14000.0,15467.566824463362,4,0,4,16
523,9000.0,27000.0,4,0,3,5
4826,25000.0,75000.0,4,1,0,18
2597,11500.0,42000.0,4,1,3,21
3307,14.97,49.9,0,0,3,22
5917,39.9,149.0,0,1,2,1
10361,4500.0,18000.0,4,1,4,18
8597,10.0,39.99,0,1,2,5
1782,18.73,99.9,0,0,4,3
6781,50000.0,1.9,4,0,3,9
6168,12000.0,42000.0,4,0,2,10
10361,6000.0,21000.0,4,0,2,5
9491,7000.0,24500.0,4,1,2,18
1638,113.97,379.9,0,1,0,18
10361,4000.0,11000.0,4,1,2,18
7020,9000.0,35900.0,4,1,3,1
1564,33.9,59.9,0,1,3,1
9685,5.68,99.9,0,0,3,1
9183,14000.0,42000.0,4,0,3,3
9794,24.9,49.9,0,1,2,3
8188,28000.0,79000.0,4,1,3,18
9806,9500.0,28500.0,3,1,3,12
1955,9000.0,32000.0,4,1,3,2
10361,7500.0,17000.0,4,1,2,21
5212,9600.0,36000.0,4,0,2,21
523,10000.0,39000.0,4,1,2,21
2597,14000.0,60000.0,4,0,3,21
3474,8000.0,32000.0,4,0,3,19
9623,14.43,140.0,0,0,2,21
23,9000.0,36000.0,4,0,0,18
352,19900.0,44900.0,2,0,3,19
8295,8000.0,32000.0,4,1,4,18
523,13000.0,41000.0,4,1,3,18
523,9000.0,27000.0,4,1,3,18
6168,10000.0,36000.0,4,0,3,16
1426,14.23,56.9,0,0,4,21
9371,6.73,59.99,0,1,3,5
975,10.01,33.35,0,1,0,14
9605,13700.0,39000.0,4,0,3,5
5349,9000.0,24000.0,4,0,3,9
3868,12.73,59.9,0,0,3,5
5395,106.25,500.0,0,1,3,1
1638,9500.0,38000.0,4,1,3,18
947,8000.0,39000.0,4,1,2,5
9441,90.0,200.0,0,0,3,14
1564,24.9,69.99,0,1,3,12
8597,9.36,49.9,0,1,4,14
523,9000.0,29000.0,4,1,2,5
661,12000.0,36000.0,4,0,0,18
9469,30000.0,1.1,4,1,3,2
8597,15.0,49.99,0,1,2,14
3474,60.0,230.0,0,1,3,14
9439,9000.0,22000.0,4,0,0,3
8342,48.9,109.9,1,1,2,14
9320,10200.0,42000.0,2,0,3,19
1639,69.9,169.99,1,1,3,21
6619,10000.0,35000.0,4,1,4,18
4318,2000.0,9000.0,2,1,2,3
646,8000.0,15467.566824463362,4,1,3,4
6771,35.0,129.9,0,0,2,14
8597,10.0,39.99,0,0,2,14
9320,59.5,119.0,1,0,3,6
717,12000.0,42000.0,4,1,3,10
523,13000.0,49000.0,4,0,3,1
6941,34.9,99.9,0,1,2,18
1355,8000.0,28000.0,4,0,2,18
5286,30.6,189.9,0,1,4,14
6619,19000.0,79000.0,4,1,2,18
271,13000.0,34000.0,4,1,3,15
6487,16.9,40.0,0,1,0,18
7303,72.5,289.99,0,0,3,1
2333,23.97,79.9,0,0,0,16
1027,38000.0,99000.0,4,1,2,1
2187,12000.0,42000.0,4,0,3,9
5764,150.0,849.99,0,0,3,14
4225,27.0,89.99,0,1,0,5
9123,11.92,35.9,0,1,2,14
8597,12.5,49.99,0,1,3,14
8597,32.9,79.9,0,0,2,1
2729,10000.0,48000.0,4,0,3,14
8535,32.0,79.9,0,1,3,1
7907,27.48,109.9,0,1,2,1
5571,24.0,219.0,1,1,3,18
5553,7000.0,21000.0,4,1,3,18
10361,5000.0,13900.0,4,1,3,1
9919,42000.0,99000.0,4,0,4,12
10361,6000.0,21000.0,4,1,2,2
4135,7000.0,21900.0,4,1,3,18
9435,18.9,59.9,0,1,3,19
6619,18000.0,59800.0,2,0,3,3
8002,40.46,89.9,0,0,3,21
8699,1500.0,16000.0,4,1,3,15
3296,74.7,249.99,0,1,0,12
7327,10.0,24.99,0,0,3,1
523,12000.0,39000.0,4,0,3,21
6456,14.75,59.0,0,1,3,14
26,18000.0,53000.0,4,1,4,20
337,19.98,59.9,0,0,2,14
9746,74.97,249.9,1,0,3,18
9452,18.0,119.99,0,1,3,20
5719,1.3,3.0,4,0,3,18
7148,14000.0,42000.0,4,0,4,15
2455,19.98,79.9,0,0,3,1
5076,11.7,39.9,0,1,2,22
1290,19.9,69.99,0,1,3,3
6619,20000.0,67000.0,4,1,3,18
7724,20.3,49.0,0,0,3,1
4782,45.9,120.0,1,0,1,1
35,8400.0,42000.0,4,0,4,6
90,38.37,127.9,0,0,0,1
4767,57.48,299.9,1,1,0,14
8537,13000.0,15467.566824463362,3,1,3,2
1638,10800.0,31000.0,4,0,3,18
6369,38.7,129.0,0,1,3,18
1975,23.97,79.9,0,0,3,5
8406,7.32,160.0,0,0,2,1
2597,12000.0,41000.0,4,0,3,18
5917,47.7,159.0,0,0,3,1
4536,170.4,568.0,0,0,3,5
9384,19.98,79.9,0,0,2,14
7263,49.9,169.99,0,0,3,18
8026,14000.0,75000.0,4,1,4,3
8813,30.0,100.0,0,1,4,14
579,82.45,311.0,0,1,3,14
1786,1800.0,3500.0,2,1,0,3
3721,3000.0,13000.0,4,1,2,1
9895,39.6,99.0,1,0,1,14
426,29.98,119.9,0,0,3,19
3983,35.96,89.9,1,0,3,14
9341,2.2,9.34,4,0,2,21
6373,6000.0,27400.0,2,1,3,22
9285,8000.0,39000.0,4,0,3,19
8460,6000.0,39000.0,4,1,3,13
4617,10000.0,35000.0,4,0,0,14
5395,59.9,199.99,0,1,3,5
3103,18000.0,54000.0,4,0,4,15
1904,2.5,5.9,4,0,3,18
1675,11000.0,38500.0,4,0,3,21
6485,20.0,79.99,0,1,2,5
1638,9000.0,31000.0,4,0,3,19
178,12000.0,67000.0,4,0,3,14
89,7000.0,21000.0,4,0,3,14
8597,13.36,150.0,0,1,0,12
6619,21600.0,72000.0,2,0,0,18
7459,18.69,89.0,0,1,3,19
3474,4000.0,8000.0,4,1,3,22
2880,19200.0,59000.0,4,1,4,3
8690,19.9,49.99,0,1,4,12
8763,7000.0,20000.0,4,0,3,1
8094,7.14,59.9,1,0,0,1
5275,10000.0,35000.0,4,1,3,18
7100,51000.0,2.1,4,1,3,16
