marca,precoComDesconto,precoSemDesconto,Condicao,tamanho_mapeado,Cores_Agrupadas
406,12.72,42.41,4,5,17
6428,9000.0,32000.0,0,6,22
6428,22.9,50.0,4,5,18
616,17.5,49.99,2,5,20
4070,2.3,7.0,0,6,1
5861,8000.0,32000.0,0,4,1
5576,34.98,139.9,0,1,5
4138,14000.0,31000.0,0,6,1
5405,12000.0,36000.0,0,4,12
5319,45.9,199.0,0,5,14
5319,10800.0,29000.0,0,5,3
2738,15000.0,39000.0,4,5,7
2280,2.1,4.39,4,4,21
935,59000.0,2.1,0,5,18
709,9000.0,25000.0,1,1,14
640,13000.0,52900.0,0,4,18
2150,72.48,289.9,0,4,12
1668,15400.0,1.1,4,5,9
4085,28.9,79.9,2,1,22
2680,7700.0,32000.0,4,5,18
6092,8400.0,24500.0,4,6,7
457,6.17,59.99,4,5,15
322,65.0,259.99,4,5,9
5861,22.19,69.99,0,6,18
6428,31.77,105.9,4,5,2
4085,11500.0,15509.377945804938,2,4,15
814,52000.0,1.04,2,5,14
792,24.75,79.0,0,3,12
5319,12000.0,42000.0,0,6,1
3735,26.97,89.9,0,5,18
3817,11500.0,34500.0,4,4,1
621,26.7,89.0,0,6,14
1572,26.7,89.0,4,5,21
277,28.97,79.9,0,5,18
5319,137.48,549.9,0,4,1
1088,115.99,149.0,0,4,1
5508,9000.0,27000.0,0,4,12
1021,10000.0,30000.0,4,5,4
3337,59.0,159.0,0,5,1
2018,53.9,179.9,3,5,18
5861,14000.0,47000.0,4,6,18
5878,5000.0,9900.0,0,5,14
378,3000.0,7900.0,0,5,3
5027,389.9,1299.9,0,5,5
2529,11.8,59.0,4,5,18
4083,50.0,89.99,4,6,12
1328,20.24,119.0,4,4,9
5378,102.2,388.8,4,5,16
935,7000.0,15509.377945804938,0,1,10
1068,5.95,39.9,4,6,0
1328,31.37,209.0,4,6,16
3436,16.24,89.9,0,4,1
2945,10000.0,35000.0,0,5,20
3324,6500.0,27000.0,0,5,18
2555,12000.0,39000.0,2,5,18
5879,65.0,260.0,0,1,16
3376,9.02,69.9,0,4,14
3324,51.0,159.9,4,1,21
5174,18.04,99.9,0,5,12
6070,24.0,79.99,2,6,22
5385,34500.0,1.99,0,5,1
6248,95.8,389.99,0,5,19
5203,59.99,149.9,4,5,10
2569,3000.0,9000.0,4,4,20
395,16000.0,79000.0,3,5,7
3054,8000.0,32000.0,0,5,5
1275,13.0,51.99,0,1,19
5319,15000.0,49000.0,0,6,20
3817,57.95,189.0,4,5,9
2977,7.5,39.99,0,1,0
2969,12000.0,39000.0,0,5,18
6360,33.8,169.0,0,4,14
1108,9000.0,27000.0,4,5,18
2280,36.0,119.99,4,4,18
2529,11900.0,36000.0,4,5,16
3229,69.0,189.0,4,5,12
5426,10000.0,35400.0,4,5,16
979,11000.0,38500.0,4,5,18
2714,35.0,180.0,0,4,14
5199,9500.0,28500.0,0,1,10
395,15.0,49.99,0,5,18
3587,4000.0,14000.0,0,4,14
5687,10000.0,31900.0,4,5,22
940,9000.0,41000.0,1,4,18
814,2500.0,15509.377945804938,4,6,15
1422,14.9,49.99,0,4,16
322,12325.0,59000.0,4,5,18
979,10920.0,56200.0,4,3,18
2396,164.9,248.0,0,1,14
5319,9000.0,29000.0,0,4,14
5074,19.98,79.9,0,5,3
4954,13000.0,36000.0,4,6,18
3804,41.25,164.99,0,4,12
795,58.29,209.0,0,6,5
4269,22.48,69.9,2,5,9
5727,19.98,79.9,4,5,5
4790,20.0,89.99,0,6,0
2648,17.0,45.0,0,5,19
2104,7000.0,19000.0,4,5,18
4366,14000.0,47000.0,0,4,5
2018,25.68,298.0,4,5,20
3640,16000.0,87000.0,0,1,21
5089,12000.0,42000.0,4,4,9
2569,19000.0,66500.0,0,4,14
6428,9.15,35.9,0,6,3
1328,26.17,199.99,4,5,2
1546,10000.0,35000.0,0,5,1
4421,14000.0,59000.0,4,5,9
5782,14400.0,59000.0,4,5,18
5841,9500.0,31000.0,4,6,1
1931,69.3,198.0,0,1,14
3852,10000.0,35000.0,0,5,1
6428,5000.0,12900.0,0,5,14
5861,6000.0,21000.0,0,6,1
5027,15.0,59.99,0,4,21
186,7200.0,21000.0,4,5,18
3852,52.48,189.9,0,1,5
5976,24.39,109.0,0,4,21
1596,16.9,45.9,2,5,14
5319,17.0,40.0,0,5,14
2603,14.9,59.99,0,5,3
6113,14400.0,37000.0,2,5,3
4521,10000.0,31900.0,4,6,1
6428,30.0,150.0,4,5,21
4536,10.0,19.9,0,4,10
3369,20.9,69.9,4,5,9
3817,10000.0,37000.0,0,4,14
5283,12000.0,29000.0,4,5,2
3571,10.0,31.9,1,5,18
5283,80000.0,15509.377945804938,0,5,1
6428,2400.0,6500.0,0,5,0
3970,10000.0,35000.0,0,4,1
812,32000.0,1.1,4,5,15
5385,50000.0,1.5,4,5,3
4223,2400.0,8000.0,0,4,19
909,69.99,229.99,4,5,18
6514,15.9,49.9,0,7,6
4047,30000.0,1.2,0,4,14
2015,13000.0,39000.0,0,5,14
3324,6300.0,31000.0,0,5,14
1829,7000.0,15509.377945804938,0,4,14
5401,7000.0,39000.0,0,5,18
5782,14.9,59.99,1,5,6
3657,6000.0,12000.0,4,5,21
322,29.0,95.52,4,5,16
1931,34.8,79.9,0,5,1
3324,15600.0,34000.0,0,5,3
1462,18000.0,43000.0,4,5,22
2127,29.9,98.9,4,5,21
406,95.9,239.9,4,3,3
4085,7000.0,15509.377945804938,2,5,18
322,57.58,329.9,4,5,19
935,12000.0,39000.0,0,1,14
2984,13000.0,39000.0,1,4,6
2365,53.9,179.9,0,5,14
3535,10000.0,15509.377945804938,0,1,20
2569,2000.0,10000.0,0,5,1
3430,10000.0,35000.0,1,6,6
590,8500.0,25500.0,0,5,18
5378,49900.0,1.8,4,5,15
1412,24.0,79.99,0,4,16
352,39.9,149.99,0,4,14
37,6120.0,21600.0,1,5,6
463,77.48,289.9,0,5,14
5319,5900.0,17000.0,0,6,14
3224,97.25,369.0,4,5,9
2648,7500.0,25000.0,0,5,12
4524,10000.0,32000.0,4,5,18
3735,13500.0,58000.0,1,4,18
1829,7000.0,24000.0,4,6,14
1417,9000.0,35000.0,4,5,1
1155,3600.0,9000.0,0,5,14
2802,2500.0,7500.0,4,5,15
3369,12.94,139.99,4,3,3
812,12000.0,43000.0,4,5,19
1328,9000.0,30000.0,4,1,22
1595,19.9,59.99,0,4,18
847,8000.0,26000.0,0,5,14
5319,20000.0,73000.0,0,5,1
5324,76.24,299.0,0,4,12
2280,40.0,230.0,4,5,5
4158,13.77,39.9,0,5,18
589,16800.0,42000.0,0,5,21
3593,10.0,39.99,0,5,18
5782,16.0,39.99,4,4,18
4085,35.96,89.9,4,5,21
237,7000.0,21000.0,2,5,18
3324,6000.0,18000.0,0,4,1
6246,34.9,99.9,2,4,21
6276,35.0,99.99,0,3,10
4954,44.9,129.99,0,5,14
6043,8000.0,20000.0,0,5,18
5869,3000.0,12000.0,0,4,18
4176,9000.0,29000.0,0,5,14
4452,32.74,154.09,4,5,9
3074,17.48,69.9,4,6,22
5203,8500.0,25000.0,0,4,5
5912,1500.0,5000.0,0,5,1
451,169.98,799.9,0,5,18
617,32.5,130.0,4,6,3
1001,25000.0,84000.0,4,1,16
4085,9000.0,34000.0,4,5,1
4172,8000.0,23000.0,0,4,18
2280,2000.0,15509.377945804938,0,4,1
2132,24.98,99.9,0,5,1
4247,12000.0,39000.0,2,4,21
322,15000.0,36000.0,0,5,1
6428,17.3,59.9,4,5,18
395,4000.0,14000.0,4,5,5
1050,16.88,133.51,4,5,0
3903,31.01,119.99,0,3,3
5878,8000.0,24000.0,4,5,22
4292,19.9,79.9,0,6,22
1144,30.0,99.9,4,5,2
1768,40000.0,69000.0,0,1,12
340,8000.0,32000.0,0,5,12
2898,30.0,99.9,0,5,1
97,10000.0,35000.0,4,5,14
3229,10000.0,33000.0,4,5,2
322,25000.0,75000.0,4,5,1
4802,27.0,90.0,4,1,15
2569,15.9,49.9,4,5,18
5032,37.0,80.0,0,3,12
1016,26.97,89.9,0,5,0
2202,19.95,119.9,1,5,6
4908,5500.0,17000.0,0,4,12
848,13800.0,45900.0,4,5,16
3852,9000.0,31500.0,0,5,21
1803,17.48,69.9,2,1,18
5519,8.74,69.9,4,5,5
3311,9000.0,31500.0,0,1,1
3501,10.0,29.0,0,4,3
3788,15000.0,49800.0,0,5,18
4461,127.4,428.0,4,5,5
6346,6000.0,21000.0,0,5,14
6428,27.5,69.9,4,6,22
6357,14.75,59.0,0,4,14
4981,16800.0,53000.0,4,6,16
1829,4800.0,11000.0,4,5,11
6428,41.97,139.9,4,5,14
2027,188.0,795.0,0,5,12
1433,6000.0,13000.0,0,4,21
2985,15.5,30.0,4,5,3
271,3000.0,12000.0,0,5,1
100,7000.0,28000.0,0,5,18
5319,40.49,269.9,1,6,22
740,37200.0,92000.0,0,5,14
2280,28.9,90.0,4,4,18
935,5000.0,9000.0,0,5,1
5198,14400.0,40000.0,2,5,1
2680,15.0,49.99,4,5,1
3747,15000.0,15509.377945804938,0,6,18
59,29.98,119.9,4,1,1
2127,21.9,79.9,1,5,14
3852,10.47,34.9,0,5,14
3925,71.0,189.9,1,5,12
376,32000.0,1.2,0,5,3
2202,15.0,49.99,1,4,6
814,19.9,49.99,4,5,18
850,24.98,79.9,0,1,3
1017,52.5,477.7,4,5,12
757,8075.0,35000.0,0,5,1
5688,29.75,109.0,0,5,22
4085,9000.0,24000.0,2,5,3
4583,10.0,39.99,4,6,17
322,70.0,259.99,4,5,1
5324,16000.0,89000.0,0,4,14
2569,9000.0,31000.0,4,1,1
5378,24.98,99.9,0,5,12
322,5000.0,17500.0,0,4,1
154,2500.0,7000.0,4,5,18
3002,6000.0,15000.0,0,5,14
6428,15.0,90.0,4,1,18
979,33.9,99.0,4,4,1
4709,22.5,49.9,0,1,14
3833,32.9,350.0,4,5,2
13,19.98,79.9,4,3,20
1668,12000.0,42000.0,4,5,9
5861,5100.0,15509.377945804938,0,6,14
3750,10000.0,31000.0,0,4,21
59,6800.0,20000.0,4,5,9
4085,39.0,129.99,2,5,9
6428,12000.0,36000.0,0,5,14
1334,1200.0,15509.377945804938,1,4,14
2529,22.48,89.9,0,5,20
2820,18.9,49.9,0,4,12
5319,10000.0,31000.0,0,4,12
5123,39.75,139.0,0,5,12
943,29.0,199.0,0,5,1
5385,16.9,39.9,4,4,5
226,16.97,39.9,4,5,1
4535,46.8,129.9,0,5,0
5385,8000.0,34000.0,0,5,14
1428,45.25,230.0,1,5,18
4248,8000.0,28000.0,0,5,14
3817,120.0,1499.0,0,5,1
5319,55.9,140.94,0,4,14
2945,15600.0,79000.0,4,6,3
814,12000.0,30000.0,4,5,15
5027,2500.0,13000.0,0,5,18
2648,21.9,72.9,0,1,14
2491,18.9,45.9,4,1,4
2800,29.97,99.9,4,4,18
4085,21.0,39.99,2,6,7
2104,7.89,89.0,4,5,15
6428,5000.0,10000.0,0,3,1
6451,17.62,69.9,4,5,18
2718,42.0,139.99,0,1,18
2127,9000.0,31500.0,4,4,14
5319,74.75,299.0,0,1,5
2957,3.69,69.9,4,6,22
5319,21.0,69.99,0,4,18
1047,10000.0,35000.0,0,5,14
1001,54.98,219.9,4,1,18
2384,8000.0,23000.0,0,6,1
488,40.0,79.9,0,5,1
4598,17000.0,59000.0,0,5,21
5011,9000.0,27000.0,0,4,19
5003,11000.0,38500.0,1,1,18
4498,10000.0,32000.0,0,5,14
4252,74.7,249.0,4,5,3
2290,42.9,129.0,0,4,19
2562,17.7,59.0,0,6,14
4085,7000.0,19000.0,2,5,15
2554,22.48,89.9,4,6,7
907,26.7,89.9,0,1,18
1012,20.0,59.99,0,4,18
6428,6000.0,21000.0,4,5,18
4146,29.98,119.9,0,4,3
5385,6000.0,21000.0,0,4,5
2127,12.48,49.9,4,5,18
1960,1.45,4.5,4,5,9
3324,29500.0,1.95,4,5,2
5940,32.5,130.0,4,6,20
1106,22.99,99.9,4,5,6
6428,25000.0,70000.0,0,5,5
5324,24000.0,79800.0,0,4,5
1068,6.73,59.9,4,6,1
2800,39.9,148.0,4,4,15
3852,9500.0,31000.0,0,5,14
1203,15.0,40.0,4,6,18
1068,10.0,29.0,4,6,1
2565,50000.0,1.47,4,6,22
2751,39.9,129.9,0,1,20
385,9000.0,18000.0,0,5,0
242,26000.0,79000.0,4,5,18
5319,9000.0,29000.0,0,6,19
5319,12.9,29.9,0,5,14
2127,11.0,55.0,3,4,22
5310,10.0,29.9,0,4,18
5324,49.99,159.99,0,4,19
3532,22.0,49.99,4,6,15
4954,18000.0,79000.0,0,5,14
540,9000.0,31500.0,4,6,16
5348,25.0,49.9,0,6,1
4038,9000.0,29000.0,1,5,18
2280,5000.0,13000.0,4,4,19
4979,95000.0,2.4,0,6,21
1567,19.9,69.99,0,5,22
5841,2.0,36.09,4,6,1
5319,19.9,69.99,0,4,18
443,10.0,25.9,3,5,19
6428,54.22,154.9,4,6,22
1001,5000.0,14000.0,4,5,3
3852,70.0,219.0,1,5,22
3227,23.0,49.9,0,1,14
6428,8.43,45.0,4,1,0
3209,169.75,679.0,4,5,19
2140,15000.0,39000.0,0,4,14
814,5500.0,16000.0,4,5,1
322,13.75,99.0,4,5,18
3324,4000.0,9000.0,4,4,3
979,7000.0,18900.0,3,5,18
4368,42.0,139.99,0,5,3
5517,34.97,119.9,0,1,18
2680,8.92,119.0,4,5,19
1572,10.61,59.9,4,5,1
5319,49.9,159.99,0,5,5
2973,10000.0,34000.0,0,5,5
2569,8075.0,28500.0,0,4,14
1275,28.0,69.99,0,5,1
5782,2000.0,4000.0,4,4,19
6381,26.9,89.9,0,5,14
1572,69.9,219.9,4,1,1
2899,3000.0,11000.0,0,4,1
1540,7000.0,24500.0,0,5,12
2223,35000.0,1.2,4,4,18
3830,17.48,69.9,0,4,12
2473,7000.0,35000.0,0,4,14
3324,6000.0,43000.0,4,5,21
6395,8000.0,25000.0,0,4,5
1068,1800.0,4000.0,4,1,3
3740,8000.0,24000.0,0,3,20
97,59.0,135.0,4,4,5
383,22000.0,69000.0,0,5,21
6428,6000.0,19000.0,0,6,21
3699,4000.0,12000.0,0,4,18
5319,2400.0,10000.0,0,5,18
4252,15.0,49.99,4,5,21
2384,16000.0,50000.0,0,6,19
2127,14.6,349.9,4,5,9
2127,4000.0,9000.0,4,5,2
6428,3000.0,10000.0,4,5,15
5898,11.98,59.9,4,4,1
5600,18.53,109.0,0,5,18
406,19.35,75.9,4,5,12
5324,18000.0,65000.0,0,5,3
4737,7000.0,25000.0,0,4,19
5426,37.0,70.0,2,6,18
1065,219.0,339.0,0,6,10
2800,32.5,89.99,4,4,5
2223,29.25,129.99,2,5,18
1741,15000.0,42000.0,4,6,16
1564,19.9,59.99,0,5,14
59,8000.0,31000.0,0,3,1
2191,12000.0,15509.377945804938,4,5,21
3483,16.98,79.9,2,6,14
4419,9500.0,28500.0,2,6,21
5834,22.0,69.9,0,4,21
2982,37.0,99.9,0,5,1
1777,12000.0,42000.0,0,5,12
4085,17.15,49.0,4,4,4
252,199.9,399.0,4,4,18
1276,198.75,795.0,0,4,14
5820,3500.0,14000.0,4,6,1
6428,31.5,89.99,4,5,3
1563,19.9,30.0,1,5,6
3742,7000.0,28000.0,0,5,1
3657,7000.0,21000.0,0,5,18
2945,99.97,399.9,4,6,18
4868,23.8,69.99,0,6,3
268,12500.0,35000.0,0,5,18
2529,5500.0,15509.377945804938,4,5,1
3678,9.0,59.99,0,4,1
3735,13.5,59.99,0,5,3
572,8000.0,21000.0,0,5,14
5739,45.0,90.0,0,5,18
3587,40.0,199.9,0,5,5
2819,37.5,125.0,4,5,5
565,5.26,79.9,4,5,18
5378,25000.0,87000.0,4,6,16
1950,99000.0,2.1,0,5,18
6428,44.98,179.9,0,3,5
2127,30.0,155.0,0,5,14
4642,7000.0,20000.0,0,6,12
3324,75000.0,2.399,4,4,11
2917,10.0,29.9,4,6,2
2105,329.7,1099.0,0,4,3
5371,29.9,69.99,4,5,21
2534,13000.0,45500.0,0,5,12
2549,87.48,349.9,0,1,14
1984,9000.0,36000.0,0,4,0
5766,14.28,79.99,0,5,14
5426,26.32,119.9,2,5,1
5011,35.98,179.9,2,5,1
4872,20000.0,79000.0,0,4,1
3376,32.25,129.0,4,4,6
2569,23000.0,89000.0,4,4,19
2099,10000.0,34000.0,4,6,3
3265,22.9,49.9,0,5,18
5623,9000.0,31000.0,4,6,12
2529,29.75,119.0,4,5,15
2800,6000.0,18000.0,4,5,15
5319,8000.0,34000.0,0,5,14
4085,11000.0,26000.0,4,5,19
1668,72.9,199.0,4,5,9
1451,24000.0,72000.0,0,6,12
2673,9000.0,31000.0,4,5,18
322,79000.0,2.37,4,6,18
617,27.9,79.0,4,1,3
5319,10000.0,37000.0,0,1,18
4893,9000.0,36000.0,0,5,12
3569,12000.0,65000.0,2,5,10
909,13200.0,45000.0,4,6,23
1798,14000.0,42000.0,4,5,5
2738,5000.0,9000.0,4,4,18
6428,48.96,109.9,4,3,16
3402,10000.0,36000.0,4,6,2
1572,12000.0,42000.0,4,5,19
4643,11000.0,49000.0,4,1,10
4770,32.07,179.0,1,1,1
4421,12.91,299.9,4,5,18
1886,15.19,69.9,4,1,18
3324,11.97,39.9,4,5,3
5782,10800.0,31000.0,4,4,1
4724,2000.0,9000.0,0,5,14
5892,22.01,99.9,0,1,22
4085,17.48,69.9,2,5,1
2584,35.7,119.0,0,5,1
2448,17.48,69.9,0,5,1
3376,14.84,49.9,0,6,14
242,13000.0,42000.0,4,5,18
4777,31.6,79.0,0,5,1
4954,14000.0,45000.0,0,5,12
1829,9000.0,27000.0,4,5,19
4085,12000.0,36000.0,2,4,18
1142,9.0,24.9,0,1,20
5216,540.0,2400.0,2,1,21
1037,24.0,79.99,4,5,14
6506,15000.0,59000.0,0,4,14
5378,13000.0,49000.0,0,4,18
4085,33.6,89.9,4,5,3
5247,9000.0,32000.0,0,6,12
2839,14400.0,39000.0,2,5,18
3587,7000.0,15900.0,4,1,18
6428,36.0,119.99,4,5,5
1001,6000.0,24000.0,0,5,5
3241,65.31,261.23,0,1,18
3593,30000.0,1.2,4,5,2
3593,49.9,179.99,3,5,18
4925,54.9,159.99,0,5,1
2705,56.7,189.0,4,5,18
4355,14000.0,42000.0,2,1,18
3772,28.96,59.9,4,5,1
5283,6000.0,19000.0,0,5,12
4524,8000.0,28000.0,4,1,18
6428,19.9,39.9,4,5,18
5319,6000.0,19000.0,0,5,14
891,23.5,69.9,0,4,14
5027,26400.0,87900.0,0,6,5
4981,17000.0,69000.0,4,6,4
1016,29.8,149.0,4,4,9
1016,7200.0,19000.0,4,1,1
1410,38.9,374.0,0,5,16
1394,16200.0,54000.0,0,5,5
3133,7000.0,24500.0,4,6,22
1068,13900.0,45500.0,4,6,18
2957,49.9,169.99,4,6,1
5058,8000.0,29000.0,0,5,0
5283,15500.0,39000.0,4,5,2
3430,234.0,500.0,1,1,0
2751,144.73,558.9,0,6,12
322,31.08,379.99,4,5,9
224,31.53,49.9,0,6,14
3880,5000.0,19000.0,4,5,2
6428,38.7,129.0,4,5,1
2569,13000.0,39000.0,0,5,18
4344,5000.0,15000.0,0,4,14
5679,8000.0,30000.0,4,4,1
3430,25.0,79.99,1,4,16
2738,6.97,19.9,4,5,5
5405,9100.0,30000.0,0,4,22
2341,14000.0,59000.0,0,1,14
6028,10000.0,36000.0,0,5,18
5861,9000.0,24900.0,0,1,5
812,3000.0,12000.0,4,5,9
5378,25000.0,89000.0,0,1,21
6501,19500.0,65000.0,0,4,18
2384,18.14,289.99,0,4,1
3324,10000.0,32000.0,0,5,2
5963,26.25,105.0,4,5,2
1668,66.15,189.0,4,6,18
3265,7000.0,21500.0,0,5,18
4909,8.95,49.9,0,5,3
5371,30.0,155.0,0,5,6
5011,22.5,89.99,2,5,1
1500,23.85,159.0,4,6,19
5429,26.0,89.9,0,3,21
6246,7000.0,16900.0,2,6,3
5203,90.0,289.0,4,5,3
406,35.91,169.0,4,4,19
3324,25.9,79.9,4,4,14
3416,42.48,169.9,4,5,18
3324,8.35,256.69,4,5,18
2280,4200.0,9000.0,4,5,19
3579,40.0,169.9,0,4,14
442,13800.0,42000.0,4,5,19
3265,17.98,89.9,4,6,18
3587,14400.0,39000.0,0,5,1
3324,13800.0,48300.0,4,5,11
5487,27.48,89.9,0,6,1
1546,10000.0,34000.0,0,5,1
5027,3000.0,10500.0,0,4,14
6428,5000.0,17900.0,0,6,1
2849,25.22,89.9,4,1,1
1172,69.0,300.0,4,5,19
555,9600.0,21000.0,4,5,13
13,17000.0,51000.0,4,5,22
3878,12000.0,39000.0,4,5,16
3997,9000.0,15509.377945804938,0,6,19
1229,30.9,239.0,4,5,1
4355,23.7,79.0,4,5,19
1688,19000.0,65000.0,0,4,1
5319,13000.0,39000.0,0,4,21
4235,9600.0,21000.0,4,5,5
4868,49.99,119.9,0,1,14
6428,19.9,79.99,4,4,3
6428,6.38,70.0,0,5,21
1996,35.0,115.0,4,4,18
3324,11.73,59.99,4,5,2
2648,24.9,149.54,0,4,3
5725,9000.0,27000.0,2,1,17
1572,16.6,39.99,4,5,15
109,7700.0,15509.377945804938,4,5,10
5283,18.6,59.9,3,5,22
5378,28.0,89.99,0,5,14
6428,19.9,59.99,0,4,18
2128,29.9,79.99,0,5,1
1998,12000.0,42000.0,0,5,18
322,34.02,86.9,4,4,18
4837,42.5,220.0,0,5,12
3247,9.93,79.0,0,4,12
1068,15.0,39.99,2,1,1
3324,20000.0,68000.0,0,5,14
1339,11000.0,35000.0,0,4,18
3408,14.7,49.0,0,4,14
5324,3000.0,8000.0,0,5,1
3859,7800.0,28000.0,0,5,1
3224,14.0,50.0,2,4,3
5027,29.9,179.0,0,5,1
5024,64500.0,1.95,0,5,14
3784,30.6,119.99,4,6,18
6514,36000.0,99000.0,0,5,5
3483,8000.0,29000.0,2,5,14
6428,39.9,129.99,4,5,1
5891,6000.0,21000.0,0,4,18
36,59.7,199.0,4,6,9
4148,21250.0,75000.0,4,4,22
322,19800.0,72000.0,4,4,5
3813,13.99,69.99,0,4,14
6014,9000.0,18000.0,0,5,21
1993,27.0,89.99,0,1,18
2280,7000.0,32000.0,4,4,18
5319,85.89,343.55,0,4,3
4954,5500.0,11000.0,0,4,12
784,19.9,49.9,0,5,14
5782,6000.0,21000.0,2,5,18
1962,150.89,583.56,1,5,6
3587,15.0,29.0,0,4,5
6100,13000.0,89000.0,0,5,18
2529,12000.0,39000.0,4,5,15
1032,100.0,200.0,4,4,16
3324,8000.0,27000.0,2,5,1
1633,64000.0,2.69,4,3,1
5203,15000.0,65000.0,0,5,1
3324,9000.0,27000.0,4,4,18
2784,16000.0,59000.0,4,5,22
2751,12000.0,43900.0,0,6,12
3324,36.0,120.0,4,5,18
442,7000.0,23000.0,4,5,19
3231,6000.0,14900.0,0,5,18
4085,145.0,298.0,2,5,19
3430,20.0,69.9,0,5,14
395,30.0,59.99,3,5,17
5319,54000.0,1.95,0,6,22
2127,8000.0,39000.0,4,5,18
5882,138.66,649.0,4,5,1
4316,68000.0,2.4,0,4,14
6428,60000.0,1.8,4,5,14
935,21.0,69.99,0,5,21
2539,4000.0,15509.377945804938,0,3,12
4276,33000.0,69000.0,0,4,1
1572,42.25,169.0,4,5,2
2932,27000.0,89700.0,0,5,19
3812,18000.0,64000.0,4,6,21
3579,12000.0,49000.0,0,5,14
6428,15000.0,46000.0,4,6,10
5513,15000.0,45000.0,0,5,18
4469,14.9,39.99,4,4,14
3816,11.82,59.99,0,6,18
5385,13000.0,45500.0,0,1,20
1462,60.0,159.99,4,5,18
5861,18.0,59.99,0,4,18
3750,25.62,109.99,0,4,22
3265,38.97,129.9,2,5,18
4085,7000.0,32000.0,4,5,15
3852,30.0,80.0,0,5,18
2668,4200.0,21000.0,0,5,5
949,25.97,99.9,0,5,5
979,23.35,109.9,4,6,2
3997,72.23,399.9,0,6,19
5142,57.48,229.9,4,4,18
956,9000.0,32000.0,1,4,14
3397,13000.0,38000.0,4,6,5
6428,29.7,99.0,4,4,18
2554,5.61,49.9,4,6,3
5319,35.0,79.9,0,1,14
2479,14000.0,49000.0,2,1,2
2064,10000.0,39000.0,4,5,9
5861,29.8,149.0,0,1,3
5350,26.77,249.9,4,5,9
2127,22.5,69.99,4,5,20
5027,54.0,130.0,0,5,3
6428,15000.0,49000.0,4,4,5
3105,15.96,39.9,0,5,5
3324,50.0,149.99,4,1,18
1907,10000.0,35000.0,0,1,14
6428,9000.0,31000.0,0,4,18
2938,40000.0,99000.0,0,5,1
4380,18.0,49.9,0,4,1
5645,19.94,129.9,4,6,10
6428,23.97,79.9,0,5,3
1001,26.9,89.9,2,4,3
5403,8000.0,15509.377945804938,0,1,12
979,40.96,89.9,0,5,20
6428,3500.0,12000.0,4,5,1
814,2500.0,7500.0,4,4,16
2529,7.08,2190.0,4,4,1
322,5000.0,17900.0,4,5,21
59,172.6,419.0,1,6,14
3105,19.9,69.99,0,5,21
1931,7000.0,23000.0,0,5,12
2280,33.91,189.99,4,5,5
1139,8400.0,14500.0,0,5,0
2018,23.97,79.9,4,1,14
2668,14000.0,65000.0,4,6,2
1578,8500.0,26000.0,4,5,18
2554,20.25,89.99,0,5,19
6428,48.0,159.99,0,6,14
4463,14.98,59.9,0,5,3
5396,4000.0,11000.0,4,6,19
4085,68.0,169.99,2,4,17
2751,45.0,49.0,0,5,22
322,13000.0,39000.0,4,4,5
1668,25.78,103.11,0,3,6
72,8400.0,22900.0,0,6,22
5319,43.42,99.9,0,5,10
2199,71.97,239.9,0,5,18
4085,15.0,60.0,2,4,2
2223,12.0,39.99,0,1,1
5878,12000.0,36000.0,4,5,19
2018,1500.0,3000.0,4,5,19
2529,14000.0,42000.0,4,5,18
6381,21.0,69.99,0,5,14
3579,42.0,139.99,0,5,3
4355,5000.0,12900.0,0,1,1
6081,9000.0,28000.0,0,5,1
5834,20.7,69.0,0,5,1
59,109.0,239.0,4,5,1
4085,13000.0,15509.377945804938,2,4,15
2668,30.0,85.0,4,6,14
1964,20.7,69.0,0,5,14
3397,36.73,146.9,0,6,14
2552,10000.0,35000.0,4,6,15
925,29.75,99.0,4,6,18
4085,12.9,129.0,2,6,18
2127,8.77,39.9,0,1,14
3324,10000.0,30000.0,0,5,1
1420,8000.0,28800.0,4,5,2
617,14.7,49.0,4,5,15
3893,12.0,39.99,4,4,16
3265,9000.0,27000.0,4,5,21
1839,45000.0,1.2,0,4,18
2280,9000.0,31500.0,0,4,1
1328,7000.0,24500.0,4,5,9
406,11.0,29.9,4,5,3
2280,20.18,75.9,4,1,18
4109,12000.0,49000.0,0,5,18
5142,19.6,55.99,1,6,14
1829,9000.0,32000.0,0,5,1
2680,6000.0,21000.0,4,6,1
2640,6000.0,17000.0,0,5,21
2290,15000.0,41000.0,4,5,9
2937,5100.0,18000.0,4,5,18
6381,4000.0,13000.0,0,5,3
1229,27.48,119.9,4,5,18
1422,12000.0,36000.0,0,6,16
4355,29.95,49.9,4,5,5
6428,15000.0,59000.0,4,6,1
2878,22.5,89.99,4,6,1
1305,12000.0,36000.0,0,6,14
1837,5000.0,16000.0,0,5,12
443,3600.0,9000.0,4,5,3
1339,4000.0,10000.0,0,5,22
705,44.75,179.0,0,5,14
5238,8.74,69.9,0,5,1
4125,29.98,119.9,0,4,14
979,10.0,40.0,4,5,12
2828,26.9,89.9,0,5,6
322,199.98,799.9,4,5,19
2249,20.0,79.0,0,5,14
5378,5000.0,12900.0,4,4,9
3812,12000.0,36000.0,4,6,7
6246,15500.0,54300.0,4,5,1
6428,24.75,99.0,4,5,18
5004,53.7,179.0,1,5,5
4404,4000.0,13000.0,4,5,1
3812,8000.0,21000.0,4,6,7
512,150.0,599.99,0,4,12
5688,23.6,59.0,0,4,12
